English	2	263239665	557
		1)	f_	35	2004490	0.0064901593
		2)	fo	77	1010748	0.003272611
		3)	fi	130	511813	0.0016571537
		4)	fe	175	309290	0.0010014225
		5)	fr	189	267303	8.6547656E-4
		6)	ff	199	243248	7.8759104E-4
		7)	fa	202	240226	7.7780633E-4
		8)	fu	204	231835	7.506379E-4
		9)	ft	283	78987	2.5574496E-4
		10)	fl	299	66669	2.1586161E-4
		11)	fy	352	19640	6.35906E-5
		12)	fs	403	4845	1.5687194E-5
		13)	fd	473	1047	3.389988E-6
		14)	fc	497	655	2.120766E-6
		15)	fh	519	405	1.3113134E-6
		16)	fw	531	337	1.0911423E-6
		17)	fg	539	276	8.936358E-7
		18)	fp	547	233	7.5440994E-7
	14)	v	0	0	0.0
		1)	ve	43	1705082	0.005520733
		2)	vi	144	447259	0.00144814
		3)	vo	229	167276	5.41608E-4
		4)	va	239	145643	4.7156448E-4
		5)	vu	420	3259	1.0552026E-5
		6)	vy	426	2864	9.273091E-6
		7)	vr	478	965	3.1244874E-6
		8)	v_	484	885	2.8654626E-6
	15)	l	0	0	0.0
		1)	l_	44	1634490	0.0052921693
		2)	le	55	1341475	0.004343442
		3)	li	69	1078686	0.0034925812
		4)	ll	71	1053958	0.0034125166
		5)	ly	92	789603	0.0025565852
		6)	la	105	716094	0.002318577
		7)	ld	133	499590	0.001617578
		8)	lo	140	470484	0.0015233381
		9)	ls	180	293328	9.497406E-4
		10)	lu	212	215017	6.9618435E-4
		11)	lt	215	202767	6.565212E-4
		12)	lf	290	73020	2.3642495E-4
		13)	lv	298	67369	2.1812807E-4
		14)	lr	327	36625	1.1858482E-4
		15)	lp	332	31498	1.01984566E-4
		16)	lc	333	30491	9.872409E-5
		17)	lk	345	24280	7.8614044E-5
		18)	lw	354	19292	6.246385E-5
		19)	lm	367	13155	4.25934E-5
		20)	ln	400	5033	1.6295902E-5
		21)	lb	418	3464	1.1215777E-5
		22)	lg	457	1369	4.432563E-6
		23)	lh	543	241	7.803124E-7
		24)	l’	544	239	7.738368E-7
	16)	c	0	0	0.0
		1)	co	49	1565916	0.0050701397
		2)	ce	74	1038561	0.003362664
		3)	ct	85	858315	0.0027790617
		4)	ch	95	762567	0.0024690477
		5)	ca	97	750989	0.0024315603
		6)	ci	119	583093	0.0018879449
		7)	cu	172	321197	0.0010399751
		8)	cr	185	278189	9.007234E-4
		9)	cl	196	251306	8.136813E-4
		10)	c_	211	216186	6.9996936E-4
		11)	cc	230	165197	5.3487666E-4
		12)	cy	237	147851	4.7871357E-4
		13)	ck	264	113987	3.6906835E-4
		14)	cs	362	15799	5.1154173E-5
		15)	cq	406	4425	1.4327313E-5
		16)	cp	526	380	1.2303681E-6
	17)	m	0	0	0.0
		1)	me	51	1522257	0.0049287803
		2)	ma	98	739069	0.0023929656
		3)	m_	122	555723	0.0017993259
		4)	mp	127	513374	0.0016622079
		5)	mo	129	512262	0.0016586075
		6)	mi	139	472312	0.0015292569
		7)	mu	195	254894	8.2529854E-4
		8)	mm	209	221839	7.182727E-4
		9)	ms	233	154716	5.009411E-4
		10)	my	266	109706	3.5520727E-4
		11)	mb	269	107475	3.4798373E-4
		12)	mr	300	65515	2.1212517E-4
		13)	mn	379	8700	2.8168954E-5
		14)	ml	392	6057	1.961142E-5
		15)	mf	425	2870	9.2925175E-6
		16)	mt	491	763	2.4704498E-6
		17)	mv	516	414	1.3404537E-6
	18)	g	0	0	0.0
		1)	g_	54	1354779	0.004386518
		2)	ge	121	556746	0.0018026383
