Portuguese	3	121193861	3872
			13)	ueb	3088	650	3.8417024E-6
			14)	uet	3622	286	1.690349E-6
		2)	um	0	0	0.0
			1)	uma	62	324886	0.0019201774
			2)	um_	77	283634	0.0016763653
			3)	ume	580	44997	2.659463E-4
			4)	umi	1109	18542	1.0958899E-4
			5)	ump	1343	12403	7.330559E-5
			6)	umo	1789	5639	3.3328244E-5
			7)	umb	2693	1217	7.192849E-6
			8)	umu	2889	896	5.295639E-6
			9)	umá	3588	301	1.7790037E-6
		3)	ur	0	0	0.0
			1)	ura	166	143841	8.5014506E-4
			2)	uro	266	95217	5.627621E-4
			3)	urs	1103	18746	1.10794696E-4
			4)	urí	1465	9949	5.880169E-5
			5)	urg	1490	9567	5.6543948E-5
			6)	ure	1693	6689	3.9534072E-5
			7)	uri	1814	5358	3.166745E-5
			8)	urt	2050	3541	2.0928412E-5
			9)	urb	2258	2432	1.4373877E-5
			10)	urc	2279	2382	1.4078361E-5
			11)	urp	2328	2164	1.2789914E-5
			12)	urd	2491	1684	9.952964E-6
			13)	urn	2993	758	4.480016E-6
			14)	urr	3124	615	3.6348415E-6
			15)	urá	3151	591	3.492994E-6
			16)	urâ	3359	432	2.5532545E-6
			17)	urj	3593	299	1.7671831E-6
		4)	ua	0	0	0.0
			1)	ual	230	110017	6.502347E-4
			2)	ua_	388	68280	4.0355607E-4
			3)	uan	444	59731	3.530288E-4
			4)	uas	624	41585	2.457803E-4
			5)	uaç	759	32431	1.916773E-4
			6)	uad	847	28267	1.6706677E-4
			7)	uai	888	26428	1.5619771E-4
			8)	uar	939	24405	1.4424114E-4
			9)	uam	1651	7084	4.1868647E-5
			10)	uat	1995	3883	2.2949738E-5
			11)	uag	3006	750	4.4327335E-6
			12)	uav	3492	350	2.0686089E-6
			13)	uac	3821	216	1.2766272E-6
		5)	ui	0	0	0.0
			1)	uit	285	90381	5.3417985E-4
			2)	uir	615	42192	2.4936785E-4
			3)	ui_	687	37233	2.2005862E-4
			4)	uin	854	28052	1.6579605E-4
			5)	uiç	994	22323	1.3193589E-4
			6)	uil	1102	18812	1.11184774E-4
			7)	uid	1260	14135	8.354225E-5
			8)	uis	1514	9151	5.408526E-5
			9)	uiu	1882	4786	2.828675E-5
			10)	uim	1909	4561	2.695693E-5
			11)	uip	2075	3384	2.0000494E-5
			12)	uia	2253	2443	1.44388905E-5
			13)	uiv	2313	2222	1.31327115E-5
			14)	uic	2912	862	5.0946883E-6
			15)	uie	3173	573	3.3866083E-6
			16)	uiz	3242	507	2.9965279E-6
		6)	ut	0	0	0.0
			1)	uta	319	83119	4.9125915E-4
			2)	utr	428	61087	3.6104317E-4
			3)	uto	491	55031	3.2525035E-4
			4)	uti	707	36143	2.1361638E-4
			5)	utu	748	33207	1.962637E-4
			6)	ute	1846	5111	3.02076E-5
			7)	utó	2855	940	5.5556925E-6
			8)	utí	2916	854	5.047406E-6
			9)	utá	3070	674	3.98355E-6
			10)	utê	3477	356	2.1040707E-6
			11)	ut_	3718	253	1.4953088E-6
			12)	utâ	3776	232	1.3711922E-6
		7)	un	0	0	0.0
			1)	und	332	80546	4.7605194E-4
			2)	uni	373	70644	4.1752803E-4
			3)	unt	527	50197	2.966799E-4
			4)	uns	852	28121	1.6620387E-4
			5)	unc	966	23344	1.379703E-4
			6)	una	1695	6668	3.9409955E-5
			7)	unç	1899	4667	2.7583423E-5
			8)	uno	2291	2350	1.3889232E-5
			9)	unh	2348	2097	1.2393923E-5
			10)	une	2511	1623	9.592435E-6
			11)	unâ	2997	754	4.456375E-6
			12)	unf	3449	378	2.2340978E-6
			13)	uní	3610	291	1.7199006E-6
			14)	ung	3679	266	1.5721428E-6
		8)	ul	0	0	0.0
			1)	ula	358	74852	4.4239862E-4
			2)	ult	451	59488	3.515926E-4
			3)	ulo	1048	20493	1.2112001E-4
			4)	ulh	1178	16579	9.798705E-5
			5)	ulg	1702	6634	3.9209004E-5
			6)	uld	1804	5472	3.2341224E-5
			7)	ulp	2180	2781	1.6436576E-5
			8)	uls	2210	2639	1.5597312E-5
			9)	uln	2669	1276	7.5415574E-6
			10)	ulm	2771	1075	6.3535845E-6
			11)	ule	2897	880	5.201074E-6
			12)	ul_	2936	829	4.899648E-6
			13)	ulc	2990	761	4.497747E-6
			14)	uli	3085	654	3.8653434E-6
			15)	ulá	3274	486	2.8724114E-6
		9)	uç	0	0	0.0
			1)	uçã	485	55938	3.30611E-4
			2)	uçõ	1655	7045	4.1638144E-5
			3)	uça	2675	1258	7.4351715E-6
			4)	uçu	3042	703	4.154949E-6
			5)	uço	3716	254	1.5012191E-6
		10)	us	0	0	0.0
			1)	us_	557	47452	2.804561E-4
			2)	ust	570	45789	2.7062724E-4
			3)	usa	973	23009	1.3599035E-4
			4)	use	1505	9292	5.491861E-5
			5)	usã	1510	9192	5.4327582E-5
			6)	uss	1535	8901	5.260768E-5
			7)	usi	1553	8654	5.1147836E-5
			8)	uso	1604	7876	4.6549612E-5
			9)	usc	1856	5045	2.981752E-5
			10)	usõ	1953	4196	2.4799667E-5
			11)	usp	1977	3971	2.3469845E-5
			12)	usu	2150	2929	1.7311302E-5
			13)	usê	2375	2008	1.1867905E-5
		11)	ud	0	0	0.0
			1)	udo	724	34660	2.0485139E-4
			2)	uda	758	32538	1.9230972E-4
			3)	ude	1301	13315	7.86958E-5
			4)	udi	1390	11205	6.622504E-5
			5)	udá	2623	1356	8.014382E-6
			6)	udê	2942	822	4.858276E-6
			7)	udé	3518	337	1.991775E-6
			8)	udu	3852	205	1.2116138E-6
		12)	ug	0	0	0.0
			1)	uga	812	30023	1.7744528E-4
			2)	uge	1945	4267	2.5219299E-5
			3)	ugi	2046	3561	2.1046619E-5
			4)	ugu	2308	2242	1.3250918E-5
			5)	ugn	3269	490	2.8960526E-6
			6)	ugo	3575	307	1.8144656E-6
		13)	uz	0	0	0.0
			1)	uzi	940	24357	1.4395746E-4
			2)	uz_	1887	4734	2.7979413E-5
			3)	uza	2508	1631	9.639718E-6
			4)	uze	2596	1427	8.4340145E-6
		14)	up	0	0	0.0
			1)	upo	1014	21748	1.2853745E-4
			2)	upa	1031	21119	1.2481987E-4
			3)	upe	1489	9593	5.6697616E-5
			4)	upl	1965	4076	2.4090428E-5
			5)	upr	2119	3115	1.841062E-5
			6)	upç	2381	2000	1.1820623E-5
			7)	upõ	3105	627	3.7057653E-6
			8)	upt	3136	608	3.5934693E-6
			9)	upé	3666	269	1.5898737E-6
			10)	upu	3673	267	1.5780531E-6
		15)	ub	0	0	0.0
			1)	ubs	1120	18351	1.08460124E-4
			2)	ubl	1543	8784	5.1916173E-5
			3)	ubm	2259	2429	1.43561465E-5
			4)	ubr	2276	2386	1.4102003E-5
			5)	ube	2286	2373	1.4025169E-5
			6)	ubi	2561	1485	8.776812E-6
			7)	uba	2619	1369	8.091216E-6
			8)	ubj	2678	1248	7.3760684E-6
			9)	ubv	2778	1063	6.282661E-6
			10)	ubt	2950	813	4.805083E-6
			11)	ubo	2998	754	4.456375E-6
			12)	ubc	3528	334	1.974044E-6
			13)	ubd	3688	263	1.5544118E-6
		16)	uê	0	0	0.0
			1)	uên	1252	14213	8.400325E-5
			2)	uê_	2720	1164	6.8796026E-6
			3)	uês	2952	811	4.7932626E-6
		17)	uí	0	0	0.0
			1)	uíd	1339	12509	7.393208E-5
			2)	uím	2143	2974	1.7577266E-5
			3)	uíz	2342	2108	1.2458936E-5
			4)	uír	2393	1961	1.159012E-5
			5)	uív	2411	1907	1.1270964E-5
			6)	uís	2449	1793	1.05971885E-5
			7)	uín	2810	1008	5.9575937E-6
			8)	uía	3140	603	3.5639177E-6
		18)	uc	0	0	0.0
			1)	uco	1376	11550	6.82641E-5
			2)	uci	1431	10513	6.213511E-5
			3)	uca	1609	7839	4.633093E-5
			4)	uce	1645	7205	4.2583793E-5
			5)	ucl	1947	4230	2.5000616E-5
			6)	ucr	2192	2720	1.6076046E-5
			7)	ucu	3699	260	1.536681E-6
		19)	uf	0	0	0.0
			1)	ufi	1486	9617	5.6839464E-5
			2)	ufr	2755	1101	6.5072527E-6
			3)	ufa	2789	1053	6.2235576E-6
			4)	ufe	3795	227	1.3416407E-6
		20)	uv	0	0	0.0
			1)	uvi	1583	8110	4.7932626E-5
			2)	uve	1771	5837	3.4498487E-5
			3)	uva	3142	602	3.5580074E-6
			4)	uvá	3273	487	2.8783215E-6
			5)	uvo	3791	228	1.347551E-6
		21)	ué	0	0	0.0
			1)	uém	1790	5637	3.3316424E-5
			2)	uér	2634	1326	7.837073E-6
		22)	uo	0	0	0.0
			1)	uos	1810	5427	3.207526E-5
			2)	uo_	1946	4231	2.5006528E-5
			3)	uot	2008	3802	2.2471004E-5
			4)	uou	3212	532	3.1442855E-6
			5)	uor	3629	284	1.6785284E-6
		23)	uj	0	0	0.0
			1)	uja	2067	3443	2.0349202E-5
			2)	ujo	2102	3216	1.900756E-5
			3)	uje	2140	2984	1.7636368E-5
		24)	ux	0	0	0.0
			1)	uxí	2314	2214	1.308543E-5
			2)	uxo	2478	1719	1.0159825E-5
			3)	uxe	2806	1018	6.0166967E-6
			4)	uxi	3627	285	1.6844388E-6
			5)	uxa	3808	220	1.3002685E-6
		25)	uá	0	0	0.0
			1)	uár	2516	1593	9.4151255E-6
		26)	uã	0	0	0.0
			1)	uão	3366	424	2.505972E-6
	9)	n	0	0	0.0
		1)	nt	0	0	0.0
			1)	nte	13	815390	0.0048192088
			2)	nto	51	369223	0.002182223
			3)	nta	84	261662	0.0015465039
			4)	ntr	123	182884	0.0010809014
			5)	nti	249	103095	6.0932356E-4
			6)	ntu	1218	15342	9.0675996E-5
			7)	ntá	1230	14917	8.816412E-5
			8)	ntã	1712	6502	3.8428843E-5
			9)	ntí	1858	5012	2.962248E-5
			10)	nté	2035	3635	2.1483982E-5
			11)	ntê	2716	1168	6.9032435E-6
			12)	ntâ	3318	461	2.7246535E-6
			13)	nt_	3692	263	1.5544118E-6
		2)	no	0	0	0.0
			1)	no_	80	276854	0.0016362934
			2)	nos	86	257379	0.00152119
			3)	nov	506	52774	3.1191076E-4
			4)	nom	662	38958	2.302539E-4
			5)	nor	757	32564	1.9246338E-4
			6)	nou	1546	8741	5.166203E-5
			7)	not	1625	7502	4.4339155E-5
			8)	nol	1637	7347	4.3423057E-5
			9)	noc	2221	2588	1.5295886E-5
			10)	noi	2231	2525	1.4923536E-5
			11)	nop	2592	1434	8.4753865E-6
			12)	nob	2745	1127	6.660921E-6
			13)	noç	2904	874	5.165612E-6
			14)	nof	3063	679	4.0131013E-6
			15)	nog	3400	406	2.3995865E-6
			16)	non	3529	334	1.974044E-6
		3)	nã	0	0	0.0
			1)	não	90	250201	0.0014787659
		4)	nc	0	0	0.0
			1)	nci	101	220160	0.0013012141
			2)	nce	477	56654	3.3484277E-4
			3)	nco	498	53670	3.172064E-4
			4)	ncl	722	34740	2.0532422E-4
			5)	ncí	1151	17502	1.0344227E-4
			6)	nca	1234	14849	8.7762215E-5
			7)	ncr	1302	13304	7.863078E-5
			8)	ncu	1901	4649	2.7477037E-5
			9)	ncê	2309	2238	1.3227277E-5
			10)	nch	2530	1554	9.184624E-6
			11)	ncá	3097	635	3.7530476E-6
			12)	ncó	3541	328	1.938582E-6
		5)	na	0	0	0.0
			1)	na_	104	212511	0.0012560062
			2)	nas	323	82176	4.8568574E-4
			3)	nal	338	79227	4.6825624E-4
			4)	nad	552	47959	2.8345262E-4
			5)	nac	600	43168	2.551363E-4
			6)	nai	701	36443	2.1538947E-4
			7)	nan	737	33629	1.9875786E-4
			8)	nar	745	33328	1.9697886E-4
			9)	nat	1025	21262	1.2566504E-4
			10)	naç	1068	19932	1.17804324E-4
			11)	nam	1070	19904	1.1763884E-4
			12)	nav	1746	6055	3.5786936E-5
			13)	naq	2333	2135	1.2618515E-5
			14)	nag	2473	1725	1.0195287E-5
			15)	nau	3130	612	3.6171105E-6
			16)	naz	3377	419	2.4764204E-6
		6)	nd	0	0	0.0
			1)	ndo	149	160075	9.4609306E-4
			2)	nde	208	119496	7.062586E-4
			3)	nda	283	91294	5.3957594E-4
			4)	ndi	426	61533	3.636792E-4
			5)	ndu	1304	13257	7.8353E-5
			6)	ndú	1607	7850	4.6395944E-5
			7)	ndê	1647	7156	4.229419E-5
			8)	ndá	2195	2715	1.6046495E-5
			9)	ndí	2591	1435	8.481296E-6
			10)	ndr	3566	313	1.8499275E-6
			11)	nd_	3658	272	1.6076046E-6
		7)	nh	0	0	0.0
			1)	nho	211	118842	7.0239324E-4
			2)	nha	309	84437	4.9904897E-4
			3)	nhe	754	32883	1.9434877E-4
			4)	nhã	1618	7566	4.4717417E-5
			5)	nhu	1768	5863	3.4652156E-5
			6)	nhi	2290	2356	1.3924693E-5
			7)	nhó	3350	441	2.6064472E-6
			8)	nhá	3370	423	2.5000618E-6
		8)	ns	0	0	0.0
			1)	nst	300	85675	5.063659E-4
			2)	nsi	450	59571	3.5208315E-4
			3)	nse	520	50930	3.0101216E-4
			4)	ns_	565	46202	2.730682E-4
			5)	nsa	632	41354	2.4441502E-4
			6)	nso	900	26007	1.5370946E-4
			7)	nsp	944	24260	1.4338415E-4
			8)	nsu	956	23700	1.4007438E-4
			9)	nsá	1449	10181	6.017288E-5
			10)	nsf	1467	9933	5.8707123E-5
			11)	nsã	1520	9090	5.372473E-5
			12)	nsc	1620	7543	4.4581477E-5
			13)	nsm	1922	4462	2.6371808E-5
			14)	nsõ	2072	3387	2.0018224E-5
			15)	nsí	2076	3358	1.9846826E-5
			16)	nsn	3167	576	3.4043394E-6
			17)	nsv	3640	281	1.6607975E-6
		9)	nç	0	0	0.0
			1)	nça	322	82491	4.8754748E-4
			2)	nçã	729	34276	2.0258182E-4
			3)	nçõ	1438	10379	6.134312E-5
			4)	nço	2060	3508	2.0733372E-5
			5)	nçá	3073	667	3.9421775E-6
		10)	ne	0	0	0.0
			1)	nes	371	70875	4.1889332E-4
			2)	nec	458	59070	3.491221E-4
			3)	ner	919	25404	1.5014556E-4
			4)	neg	969	23160	1.3688281E-4
			5)	nem	1153	17401	1.02845326E-4
			6)	nen	1233	14867	8.78686E-5
			7)	nef	1466	9939	5.8742586E-5
			8)	nei	1540	8844	5.2270792E-5
			9)	nea	1636	7358	4.348807E-5
			10)	ne_	1638	7309	4.3198466E-5
			11)	net	1916	4505	2.6625952E-5
			12)	nel	1978	3967	2.3446206E-5
			13)	nex	2310	2232	1.3191815E-5
			14)	neo	2482	1707	1.0088901E-5
			15)	neq	2573	1468	8.676337E-6
			16)	neu	2625	1354	8.002561E-6
			17)	nev	2631	1339	7.913907E-6
			18)	nee	2819	996	5.88667E-6
			19)	neç	3363	427	2.523703E-6
		11)	ni	0	0	0.0
			1)	nic	425	61830	3.6543453E-4
			2)	nid	810	30194	1.7845594E-4
			3)	nif	876	26913	1.590642E-4
			4)	nit	963	23454	1.3862044E-4
			5)	nio	995	22303	1.3181768E-4
			6)	niz	1007	22038	1.3025144E-4
			7)	nis	1019	21585	1.2757407E-4
			8)	niã	1161	17147	1.0134411E-4
			9)	nim	1179	16568	9.7922035E-5
			10)	nia	1529	8980	5.3074597E-5
			11)	nir	1775	5773	3.412023E-5
			12)	nin	1907	4619	2.7299728E-5
			13)	niç	1913	4527	2.6755979E-5
			14)	niõ	1940	4299	2.5408428E-5
			15)	nie	1993	3887	2.297338E-5
			16)	nib	2038	3615	2.1365775E-5
			17)	niv	2054	3535	2.089295E-5
			18)	nil	2564	1478	8.73544E-6
			19)	nip	3120	618	3.6525723E-6
			20)	niê	3156	586	3.4634425E-6
			21)	niu	3232	515	3.0438102E-6
			22)	niq	3546	325	1.9208512E-6
			23)	nig	3720	252	1.4893984E-6
		12)	nv	0	0	0.0
			1)	nvo	513	51908	3.0679244E-4
			2)	nve	711	35661	2.1076761E-4
			3)	nvi	1251	14223	8.4062354E-5
			4)	nvé	2721	1161	6.8618715E-6
			5)	nva	3012	746	4.409092E-6
		13)	nu	0	0	0.0
			1)	num	717	34955	2.0659494E-4
			2)	nua	867	27400	1.6194253E-4
			3)	nun	1321	12863	7.6024335E-5
			4)	nut	1862	4969	2.9368337E-5
			5)	nuc	1908	4607	2.7228803E-5
			6)	nui	2170	2828	1.671436E-5
			7)	nue	2387	1988	1.1749699E-5
			8)	nuo	2696	1212	7.163297E-6
			9)	nul	2836	970	5.733002E-6
			10)	nuí	2985	765	4.5213883E-6
			11)	nus	3288	480	2.8369495E-6
		14)	ní	0	0	0.0
			1)	nív	825	29284	1.7307755E-4
			2)	níc	1717	6463	3.819834E-5
			3)	níf	3299	474	2.8014877E-6
			4)	nít	3708	257	1.5189501E-6
			5)	nís	3829	212	1.252986E-6
		15)	nf	0	0	0.0
			1)	nfo	881	26738	1.580299E-4
			2)	nfe	1293	13390	7.913907E-5
			3)	nfi	1307	13192	7.796883E-5
			4)	nfr	1327	12719	7.517325E-5
			5)	nfl	1400	11087	6.552762E-5
			6)	nfa	2226	2568	1.5177679E-5
			7)	nfu	2380	2001	1.18265325E-5
		16)	nó	0	0	0.0
			1)	nóm	922	25325	1.4967863E-4
			2)	nós	988	22478	1.3285197E-4
			3)	nón	3435	387	2.2872905E-6
			4)	nór	3668	269	1.5898737E-6
			5)	nóf	3818	217	1.2825376E-6
		17)	nq	0	0	0.0
			1)	nqu	1094	19201	1.1348389E-4
		18)	nj	0	0	0.0
			1)	nju	1196	15932	9.416308E-5
			2)	nja	2829	977	5.774374E-6
			3)	nje	3478	356	2.1040707E-6
		19)	nú	0	0	0.0
			1)	núm	1255	14161	8.3695915E-5
			2)	nún	2854	941	5.561603E-6
			3)	nút	3129	612	3.6171105E-6
			4)	núc	3577	307	1.8144656E-6
		20)	ng	0	0	0.0
			1)	ngu	1319	12903	7.6260745E-5
			2)	nge	1355	12096	7.149113E-5
			3)	ngo	1401	11086	6.552171E-5
			4)	ngi	1601	7914	4.6774203E-5
			5)	ngr	1613	7669	4.532618E-5
			6)	nga	1767	5881	3.475854E-5
			7)	ng_	2353	2085	1.2322999E-5
			8)	ngl	2545	1526	9.019135E-6
			9)	ngí	3196	548	3.2388507E-6
			10)	ngé	3586	302	1.784914E-6
		21)	ná	0	0	0.0
			1)	nár	1497	9418	5.5663313E-5
			2)	nál	1745	6072	3.588741E-5
			3)	náv	2710	1176	6.9505263E-6
			4)	nám	3317	461	2.7246535E-6
			5)	náu	3719	252	1.4893984E-6
		22)	nr	0	0	0.0
			1)	nra	2444	1804	1.0662202E-5
			2)	nri	3081	659	3.894895E-6
			3)	nro	3137	607	3.587559E-6
		23)	nâ	0	0	0.0
			1)	nâm	2525	1570	9.279189E-6
			2)	nân	2627	1345	7.949368E-6
		24)	nz	0	0	0.0
			1)	nze	2581	1451	8.575862E-6
		25)	né	0	0	0.0
			1)	nér	2723	1156	6.8323197E-6
			2)	néf	3033	712	4.2081415E-6
			3)	nét	3089	649	3.835792E-6
			4)	nés	3801	225	1.3298201E-6
		26)	nê	0	0	0.0
			1)	nês	2805	1020	6.0285174E-6
			2)	nên	3069	675	3.9894603E-6
		27)	nn	0	0	0.0
			1)	nno	2826	980	5.792105E-6
		28)	nl	0	0	0.0
			1)	nla	2856	939	5.549782E-6
			2)	nl_	3246	506	2.9906175E-6
	10)	t	0	0	0.0
		1)	te	0	0	0.0
			1)	te_	16	729797	0.0043133274
			2)	ter	68	314070	0.0018562515
			3)	tem	125	181400	0.0010721305
			4)	tes	138	167530	9.901545E-4
			5)	ten	172	141347	8.354048E-4
			6)	tec	595	43565	2.5748272E-4
			7)	tei	942	24314	1.437033E-4
			8)	teg	1005	22046	1.3029872E-4
			9)	tex	1169	16821	9.9417346E-5
			10)	tel	1568	8380	4.9528408E-5
			11)	tev	1751	5996	3.543823E-5
			12)	tej	1807	5459	3.226439E-5
			13)	tez	1967	4064	2.4019506E-5
			14)	teú	2077	3343	1.975817E-5
			15)	tea	2379	2002	1.1832443E-5
			16)	teo	2483	1706	1.0082991E-5
			17)	teu	2557	1495	8.835916E-6
			18)	teç	2884	902	5.331101E-6
			19)	teb	2905	872	5.1537913E-6
			20)	tep	3387	413	2.4409585E-6
			21)	teí	3522	336	1.9858646E-6
			22)	teó	3762	236	1.3948335E-6
		2)	to	0	0	0.0
			1)	to_	23	644818	0.0038110751
			2)	tos	105	209740	0.0012396286
			3)	tor	234	108671	6.4227945E-4
			4)	tod	244	104154	6.1558257E-4
			5)	tou	829	29209	1.7263429E-4
			6)	tom	845	28339	1.6749231E-4
			7)	tot	1394	11156	6.5935434E-5
			8)	toc	1845	5117	3.0243064E-5
			9)	tol	1979	3960	2.3404833E-5
			10)	ton	2186	2754	1.6276997E-5
			11)	top	2938	827	4.8878273E-6
			12)	tog	3111	624	3.6880342E-6
			13)	toe	3224	522	3.0851825E-6
			14)	too	3380	417	2.4646E-6
			15)	tox	3479	355	2.0981606E-6
			16)	toa	3572	310	1.8321965E-6
			17)	toq	3796	227	1.3416407E-6
			18)	to”	3839	209	1.235255E-6
		3)	ta	0	0	0.0
			1)	ta_	63	322393	0.001905443
			2)	tar	99	222937	0.001317627
			3)	tam	121	185805	0.0010981654
			4)	tad	153	158106	9.3445566E-4
			5)	tan	194	126815	7.495161E-4
			6)	tas	206	120804	7.1398926E-4
			7)	tal	354	75536	4.4644126E-4
			8)	taç	445	59703	3.528633E-4
			9)	tab	859	27807	1.6434802E-4
			10)	tai	916	25479	1.5058882E-4
			11)	tat	1075	19725	1.1658089E-4
			12)	tav	1541	8811	5.2075753E-5
			13)	tag	1661	6998	4.136036E-5
			14)	tac	1755	5968	3.5272737E-5
			15)	tax	1849	5094	3.0107125E-5
			16)	taq	2145	2972	1.7565446E-5
			17)	taf	2218	2600	1.536681E-5
			18)	tau	2455	1771	1.0467162E-5
			19)	tap	2727	1153	6.814589E-6
			20)	taj	3244	507	2.9965279E-6
		4)	tr	0	0	0.0
			1)	tra	72	307657	0.0018183487
			2)	tro	264	96311	5.6922797E-4
			3)	tre	394	67355	3.9808903E-4
			4)	tri	461	58881	3.4800504E-4
			5)	tru	678	37770	2.2323246E-4
			6)	trá	1182	16536	9.773291E-5
			7)	trê	1448	10197	6.0267444E-5
			8)	tró	1898	4669	2.7595244E-5
			9)	trí	2460	1755	1.0372596E-5
			10)	trâ	2890	896	5.295639E-6
		5)	ti	0	0	0.0
			1)	tiv	95	239101	0.0014131614
			2)	tic	127	175957	0.0010399607
			3)	tin	420	62271	3.68041E-4
			4)	tid	443	59785	3.5334798E-4
			5)	tir	486	55738	3.2942893E-4
			6)	tit	504	52951	3.129569E-4
			7)	tim	511	52432	3.0988944E-4
			8)	til	694	36791	2.1744626E-4
			9)	tig	887	26455	1.5635729E-4
			10)	tif	1171	16744	9.896225E-5
			11)	tip	1275	13774	8.140863E-5
			12)	tis	1313	13034	7.7034994E-5
			13)	tia	1663	6990	4.1313077E-5
			14)	tiç	1684	6790	4.0131014E-5
			15)	tiz	1738	6149	3.6342506E-5
			16)	tiu	2127	3048	1.8014629E-5
			17)	tio	2178	2784	1.6454307E-5
			18)	tib	2747	1119	6.6136386E-6
			19)	ti_	3106	627	3.7057653E-6
			20)	tiq	3558	318	1.879479E-6
			21)	tie	3828	212	1.252986E-6
		6)	tu	0	0	0.0
			1)	tur	279	92431	5.46296E-4
			2)	tua	375	70468	4.164878E-4
			3)	tud	621	41823	2.4718695E-4
			4)	tui	831	29150	1.7228558E-4
			5)	tun	1235	14816	8.7567176E-5
			6)	tul	1306	13234	7.821706E-5
			7)	tuc	1780	5727	3.384835E-5
			8)	tut	1951	4200	2.4823308E-5
			9)	tue	1966	4076	2.4090428E-5
			10)	tuí	2149	2930	1.7317212E-5
			11)	tuo	2284	2375	1.4036989E-5
			12)	tug	2386	1994	1.17851605E-5
			13)	tuá	2542	1528	9.030956E-6
			14)	tum	2620	1366	8.073485E-6
			15)	tus	2692	1218	7.1987592E-6
			16)	tuf	2846	960	5.673899E-6
			17)	tub	3243	507	2.9965279E-6
			18)	tup	3472	359	2.1218018E-6
		7)	tã	0	0	0.0
			1)	tão	287	88210	5.2134856E-4
			2)	tã_	3578	306	1.8085552E-6
			3)	tãs	3863	202	1.1938829E-6
		8)	tó	0	0	0.0
			1)	tór	341	78166	4.619854E-4
			2)	tón	2651	1304	7.707046E-6
			3)	tóx	3297	475	2.8073978E-6
			4)	tóp	3503	345	2.0390573E-6
			5)	tól	3740	245	1.4480263E-6
		9)	tá	0	0	0.0
			1)	tá_	607	42817	2.530618E-4
			2)	tár	793	30704	1.814702E-4
			3)	táv	1145	17714	1.0469525E-4
			4)	tám	1826	5259	3.1082327E-5
			5)	tás	2059	3514	2.0768834E-5
			6)	tác	2137	2996	1.7707292E-5
			7)	tál	2376	2006	1.1856085E-5
			8)	tád	3611	291	1.7199006E-6
		10)	té	0	0	0.0
			1)	tér	818	29853	1.7644052E-4
			2)	té_	1040	20698	1.2233162E-4
			3)	tég	1329	12616	7.456449E-5
			4)	téc	1813	5368	3.172655E-5
			5)	tém	2016	3749	2.2157757E-5
			6)	tél	3165	578	3.4161599E-6
			7)	tés	3324	456	2.695102E-6
			8)	tét	3483	354	2.0922503E-6
		11)	tâ	0	0	0.0
			1)	tân	915	25484	1.5061838E-4
		12)	tê	0	0	0.0
			1)	têm	976	22902	1.3535794E-4
			2)	tên	1125	18225	1.0771542E-4
			3)	têx	2781	1058	6.2531094E-6
			4)	têl	2995	757	4.4741055E-6
		13)	tõ	0	0	0.0
			1)	tõe	1078	19571	1.156707E-4
		14)	tí	0	0	0.0
			1)	tív	1769	5862	3.4646244E-5
			2)	tís	2030	3657	2.1614009E-5
			3)	tíf	2081	3297	1.9486297E-5
			4)	tíc	2227	2564	1.5154038E-5
			5)	tít	2262	2418	1.4291133E-5
			6)	tín	2304	2261	1.3363214E-5
			7)	tíg	2943	822	4.858276E-6
			8)	tím	3277	485	2.866501E-6
			9)	típ	3424	392	2.316842E-6
		15)	tc	0	0	0.0
			1)	tc_	2390	1975	1.1672865E-5
		16)	tn	0	0	0.0
			1)	tni	2461	1750	1.0343045E-5
		17)	tm	0	0	0.0
			1)	tmo	2489	1685	9.958874E-6
		18)	tl	0	0	0.0
			1)	tlâ	2667	1278	7.553378E-6
			2)	tle	3751	241	1.424385E-6
		19)	tú	0	0	0.0
			1)	tún	3234	512	3.0260794E-6
		20)	ts	0	0	0.0
			1)	ts_	3298	474	2.8014877E-6
		21)	th	0	0	0.0
			1)	the	3376	419	2.4764204E-6
		22)	tw	0	0	0.0
			1)	twa	3836	210	1.2411654E-6
	11)	m	0	0	0.0
		1)	me	0	0	0.0
			1)	men	21	663542	0.0039217398
			2)	me_	350	76429	4.5171918E-4
			3)	mer	383	69151	4.0870393E-4
			4)	mes	465	58209	3.4403332E-4
			5)	mei	559	47222	2.790967E-4
			6)	med	581	44839	2.6501244E-4
			7)	mel	713	35298	2.0862216E-4
			8)	meu	864	27474	1.6237989E-4
			9)	mea	1156	17347	1.0252617E-4
			10)	mem	1172	16716	9.8796765E-5
			11)	met	1184	16467	9.732509E-5
			12)	meç	1521	9089	5.371882E-5
			13)	mec	1829	5241	3.097594E-5
			14)	mez	3145	599	3.5402766E-6
			15)	mee	3430	389	2.2991112E-6
			16)	mex	3760	237	1.4007438E-6
		2)	ma	0	0	0.0
			1)	ma_	43	413641	0.0024447471
			2)	mas	146	162694	9.6157216E-4
			3)	mai	147	160381	9.4790163E-4
			4)	man	288	88199	5.2128354E-4
			5)	mar	603	42918	2.5365874E-4
			6)	mat	760	32348	1.9118674E-4
			7)	maç	889	26428	1.5619771E-4
			8)	mad	946	24097	1.4242077E-4
			9)	mam	1263	14033	8.29394E-5
			10)	mal	1425	10619	6.2761595E-5
			11)	mag	1816	5318	3.1431035E-5
			12)	mac	2069	3428	2.0260548E-5
			13)	mau	2664	1285	7.59475E-6
