Portuguese	3	24294426	2804
			5)	plu	2595	283	8.303756E-6
		7)	pi	0	0	0.0
			1)	pio	977	4525	1.3277207E-4
			2)	pin	1207	3070	9.0079615E-5
			3)	pid	1300	2611	7.661169E-5
			4)	pit	1590	1590	4.665361E-5
			5)	pir	2053	713	2.092077E-5
			6)	pil	2137	592	1.7370401E-5
			7)	pic	2459	349	1.0240321E-5
			8)	pia	2685	245	7.188764E-6
			9)	pis	2768	212	6.2204813E-6
		8)	pú	0	0	0.0
			1)	púb	1036	4163	1.221503E-4
		9)	pt	0	0	0.0
			1)	pta	1259	2797	8.206928E-5
			2)	pti	1971	822	2.4119037E-5
			3)	pto	2122	605	1.7751845E-5
			4)	ptu	2449	351	1.0299004E-5
			5)	ptí	2500	326	9.565458E-6
			6)	pte	2788	207	6.073772E-6
		10)	põ	0	0	0.0
			1)	põe	1310	2580	7.570209E-5
		11)	pç	0	0	0.0
			1)	pçã	1417	2136	6.2674284E-5
			2)	pçõ	2242	503	1.4758973E-5
		12)	pó	0	0	0.0
			1)	pós	1437	2052	6.0209568E-5
			2)	pól	2557	298	8.743885E-6
			3)	pót	2599	281	8.245072E-6
		13)	pô	0	0	0.0
			1)	pôr	1796	1101	3.2305426E-5
			2)	pôs	2317	435	1.2763724E-5
		14)	pé	0	0	0.0
			1)	péc	2077	680	1.9952487E-5
		15)	pí	0	0	0.0
			1)	pír	2123	604	1.7722505E-5
			2)	pít	2574	291	8.538491E-6
		16)	pc	0	0	0.0
			1)	pci	2413	373	1.0944526E-5
	16)	s	0	0	0.0
		1)	st	0	0	0.0
			1)	sta	41	87250	0.0025600803
			2)	ste	98	45482	0.001334528
			3)	sti	213	23975	7.034719E-4
			4)	str	236	21616	6.3425436E-4
			5)	sto	315	16830	4.938241E-4
			6)	stã	382	13863	4.067667E-4
			7)	stá	578	9147	2.6839031E-4
			8)	stõ	1107	3793	1.11293804E-4
			9)	stu	1416	2141	6.2821E-5
			10)	stâ	1460	2004	5.8801157E-5
			11)	stê	1502	1862	5.4634605E-5
			12)	stó	1882	946	2.775743E-5
			13)	stí	2422	367	1.07684755E-5
		2)	se	0	0	0.0
			1)	se_	47	79839	0.0023426274
			2)	sen	75	59734	0.0017527087
			3)	ser	119	37793	0.0011089182
			4)	seg	220	22993	6.7465816E-4
			5)	ses	280	18613	5.4614065E-4
			6)	sem	323	16474	4.8337836E-4
			7)	seu	442	12179	3.5735493E-4
			8)	sej	452	11992	3.51868E-4
			9)	sec	926	4965	1.456825E-4
			10)	seq	1129	3619	1.06188316E-4
			11)	sei	1262	2789	8.183454E-5
			12)	sex	1772	1138	3.3391076E-5
			13)	sel	1891	931	2.7317303E-5
			14)	sea	1998	774	2.2710627E-5
			15)	sep	2171	556	1.6314092E-5
			16)	sed	2458	349	1.0240321E-5
			17)	set	2468	343	1.0064269E-5
			18)	seá	2669	251	7.3648152E-6
			19)	sev	2754	217	6.367191E-6
		3)	so	0	0	0.0
			1)	so_	99	45068	0.0013223805
			2)	sob	230	21811	6.3997606E-4
			3)	sos	393	13378	3.9253585E-4
			4)	sol	449	12035	3.531297E-4
			5)	soc	576	9155	2.6862504E-4
			6)	soa	755	6596	1.9353913E-4
			7)	sou	1509	1841	5.4018426E-5
			8)	som	1632	1477	4.3337976E-5
			9)	sor	1875	961	2.819756E-5
			10)	sof	1906	911	2.6730466E-5
			11)	son	2099	648	1.9013547E-5
		4)	ss	0	0	0.0
			1)	sso	103	43339	0.0012716483
			2)	ssa	155	31944	9.372975E-4
			3)	sse	166	30098	8.8313234E-4
			4)	ssi	277	18765	5.5060064E-4
			5)	ssã	667	7688	2.2558049E-4
			6)	ssá	770	6387	1.8740668E-4
			7)	ssí	831	5756	1.6889194E-4
			8)	ssu	882	5334	1.5650966E-4
			9)	ssõ	1347	2386	7.000976E-5
		5)	sã	0	0	0.0
			1)	são	164	30306	8.892354E-4
		6)	sp	0	0	0.0
			1)	spe	172	28656	8.408213E-4
			2)	spo	291	18269	5.3604704E-4
			3)	spa	1125	3637	1.0671647E-4
			4)	spi	1944	858	2.5175344E-5
			5)	spé	2081	677	1.9864463E-5
			6)	spí	2120	609	1.7869213E-5
			7)	spõ	2216	520	1.5257785E-5
			8)	spr	2271	469	1.3761348E-5
		7)	sa	0	0	0.0
			1)	sa_	179	28113	8.2488864E-4
			2)	sas	374	14178	4.1600937E-4
			3)	sar	687	7416	2.1759949E-4
			4)	sab	690	7400	2.1713001E-4
			5)	sam	712	7140	2.0950113E-4
			6)	sad	932	4924	1.4447949E-4
			7)	sal	1154	3458	1.0146427E-4
			8)	san	1280	2681	7.866562E-5
			9)	sat	1373	2307	6.769175E-5
			10)	saú	1382	2281	6.692886E-5
			11)	sag	1494	1896	5.563223E-5
			12)	saç	1933	883	2.5908892E-5
			13)	saf	1948	855	2.508732E-5
			14)	sai	2023	750	2.2006421E-5
			15)	sac	2036	738	2.1654318E-5
			16)	sap	2175	555	1.6284752E-5
			17)	sau	2186	545	1.5991332E-5
			18)	sav	2748	220	6.455217E-6
		8)	si	0	0	0.0
			1)	sid	305	17275	5.068812E-4
			2)	sit	447	12052	3.536285E-4
			3)	sim	522	10285	3.0178137E-4
			4)	sis	591	8965	2.6305008E-4
			5)	siç	715	7115	2.0876758E-4
			6)	sig	951	4711	1.3822966E-4
			7)	siv	1032	4193	1.2303056E-4
			8)	sin	1033	4174	1.2247307E-4
			9)	sib	1164	3328	9.764982E-5
			10)	sia	1506	1855	5.4429212E-5
			11)	sio	1577	1618	4.7475183E-5
			12)	sil	1656	1400	4.1078652E-5
			13)	si_	1774	1136	3.333239E-5
			14)	sic	1904	913	2.6789148E-5
			15)	sif	1955	844	2.4764558E-5
			16)	siã	1989	789	2.3150755E-5
			17)	sie	2370	400	1.1736757E-5
			18)	siõ	2784	208	6.1031137E-6
		9)	su	0	0	0.0
			1)	sua	364	14579	4.2777546E-4
			2)	sub	774	6298	1.8479525E-4
			3)	sum	897	5159	1.5137483E-4
			4)	sul	920	5012	1.4706157E-4
			5)	sup	1180	3217	9.4392875E-5
			6)	sus	1208	3067	8.999159E-5
			7)	sun	1332	2486	7.294395E-5
			8)	suf	1399	2214	6.496295E-5
			9)	sur	1523	1801	5.2844753E-5
			10)	suc	1783	1122	3.2921605E-5
			11)	sue	1792	1106	3.2452135E-5
			12)	sug	1997	774	2.2710627E-5
			13)	suj	2181	549	1.61087E-5
			14)	sui	2457	349	1.0240321E-5
			15)	suí	2690	241	7.0713963E-6
		10)	sm	0	0	0.0
			1)	smo	478	11420	3.3508442E-4
			2)	sma	1346	2403	7.050857E-5
			3)	smi	1853	992	2.910716E-5
			4)	sme	1924	890	2.6114285E-5
		11)	sí	0	0	0.0
			1)	sív	746	6706	1.9676673E-4
			2)	síd	1740	1217	3.5709087E-5
			3)	sín	2796	202	5.9270624E-6
		12)	sõ	0	0	0.0
			1)	sõe	752	6645	1.9497689E-4
		13)	sá	0	0	0.0
			1)	sár	761	6545	1.920427E-4
			2)	sáv	1375	2302	6.754504E-5
		14)	só	0	0	0.0
			1)	só_	906	5112	1.4999576E-4
			2)	sór	2527	310	9.0959875E-6
			3)	sól	2647	260	7.6288925E-6
		15)	sc	0	0	0.0
			1)	sco	915	5029	1.4756038E-4
			2)	sca	948	4749	1.3934466E-4
			3)	sci	1080	3949	1.1587114E-4
			4)	scu	1096	3840	1.12672875E-4
			5)	scr	1103	3808	1.11733934E-4
			6)	sce	1285	2671	7.83722E-5
			7)	scl	1995	775	2.2739967E-5
		16)	sl	0	0	0.0
			1)	sla	1068	3999	1.1733823E-4
			2)	slo	2052	713	2.092077E-5
		17)	sf	0	0	0.0
			1)	sfo	1185	3189	9.3571296E-5
			2)	sfe	1607	1536	4.5069148E-5
			3)	sfa	1642	1448	4.2487063E-5
			4)	sfr	2383	396	1.161939E-5
		18)	sd	0	0	0.0
			1)	sde	1330	2494	7.3178686E-5
		19)	sq	0	0	0.0
			1)	squ	1436	2052	6.0209568E-5
		20)	sé	0	0	0.0
			1)	sér	1487	1906	5.592565E-5
			2)	séc	2382	396	1.161939E-5
		21)	sê	0	0	0.0
			1)	sên	2243	500	1.4670947E-5
		22)	sv	0	0	0.0
			1)	svi	2505	324	9.5067735E-6
			2)	sva	2633	267	7.8342855E-6
		23)	sr	0	0	0.0
			1)	sra	2594	283	8.303756E-6
			2)	sre	2797	202	5.9270624E-6
		24)	sn	0	0	0.0
			1)	sne	2679	247	7.2474477E-6
		25)	sg	0	0	0.0
			1)	sgo	2747	220	6.455217E-6
	17)	i	0	0	0.0
		1)	ia	0	0	0.0
			1)	ia_	43	83907	0.0024619903
			2)	ias	249	20465	6.004819E-4
			3)	ial	354	15041	4.4133142E-4
			4)	iar	610	8709	2.5553856E-4
			5)	iam	648	8005	2.3488187E-4
			6)	iaç	698	7293	2.1399044E-4
			7)	iad	701	7279	2.1357964E-4
			8)	ian	852	5540	1.6255409E-4
			9)	iai	910	5055	1.4832328E-4
			10)	iat	1072	3985	1.1692745E-4
			11)	iag	2502	326	9.565458E-6
			12)	iab	2510	323	9.477431E-6
		2)	id	0	0	0.0
			1)	ida	52	74111	0.0021745572
			2)	ido	169	29834	8.7538606E-4
			3)	ide	311	17096	5.01629E-4
			4)	idi	1184	3195	9.374735E-5
			5)	idê	1922	891	2.6143627E-5
			6)	idu	2139	585	1.7165008E-5
			7)	idá	2438	358	1.0504398E-5
			8)	idã	2740	224	6.5725844E-6
		3)	is	0	0	0.0
			1)	is_	56	71580	0.0021002928
			2)	ist	114	38760	0.0011372918
			3)	iss	242	21158	6.208158E-4
			4)	isc	646	8012	2.3508725E-4
			5)	isa	654	7972	2.3391358E-4
			6)	isp	736	6853	2.0108E-4
			7)	isã	896	5160	1.5140418E-4
			8)	ism	923	4979	1.4609328E-4
			9)	isl	1048	4089	1.19979006E-4
			10)	ise	1148	3501	1.0272597E-4
			11)	iso	1287	2651	7.7785364E-5
			12)	isi	1358	2369	6.951095E-5
			13)	isõ	1412	2155	6.323178E-5
			14)	isf	1537	1770	5.1935152E-5
			15)	isq	2072	696	2.0421958E-5
			16)	isí	2506	324	9.5067735E-6
			17)	isó	2589	284	8.333098E-6
			18)	isr	2590	284	8.333098E-6
		4)	ic	0	0	0.0
			1)	ica	60	67209	0.0019720392
			2)	ico	223	22684	6.655915E-4
			3)	ici	260	19925	5.846372E-4
			4)	icu	815	5918	1.7364533E-4
			5)	icá	1573	1630	4.782729E-5
			6)	ice	1736	1222	3.5855795E-5
			7)	icl	2020	755	2.215313E-5
			8)	ict	2426	364	1.0680449E-5
			9)	icç	2576	289	8.479808E-6
		5)	io	0	0	0.0
			1)	io_	96	48689	0.0014286275
			2)	ion	245	20961	6.150354E-4
			3)	ios	269	19340	5.6747225E-4
			4)	ior	481	11310	3.3185683E-4
			5)	iol	1396	2223	6.522703E-5
			6)	iou	2066	704	2.0656693E-5
			7)	iot	2278	464	1.3614639E-5
			8)	iod	2654	257	7.5408666E-6
		6)	it	0	0	0.0
			1)	ito	97	48100	0.0014113451
			2)	ita	168	29916	8.777921E-4
			3)	itu	306	17273	5.0682254E-4
			4)	iti	601	8788	2.5785656E-4
			5)	itá	764	6474	1.8995942E-4
			6)	ite	801	6033	1.7701964E-4
			7)	ité	1600	1550	4.5479934E-5
			8)	itó	1641	1454	4.2663112E-5
			9)	itâ	2143	582	1.7076982E-5
			10)	ití	2385	395	1.1590048E-5
			11)	itr	2494	328	9.624141E-6
			12)	itm	2674	249	7.3061315E-6
		7)	iv	0	0	0.0
			1)	iva	150	32393	9.5047196E-4
			2)	ivo	299	17554	5.150676E-4
			3)	ive	636	8126	2.3843223E-4
			4)	ivi	781	6251	1.8341618E-4
			5)	ivr	1663	1389	4.075589E-5
			6)	iví	2487	331	9.7121665E-6
			7)	ivu	2572	292	8.567833E-6
		8)	im	0	0	0.0
			1)	ime	158	31679	9.2952186E-4
			2)	imp	221	22930	6.728096E-4
			3)	ima	526	10197	2.9919928E-4
			4)	imi	531	10111	2.966759E-4
			5)	im_	536	10049	2.948567E-4
			6)	imo	539	9961	2.922746E-4
			7)	imu	1745	1212	3.5562374E-5
			8)	imá	2451	350	1.0269663E-5
			9)	imó	2521	314	9.213355E-6
		9)	in	0	0	0.0
			1)	int	170	28845	8.463669E-4
			2)	ina	207	24220	7.1066065E-4
			3)	ind	263	19721	5.786515E-4
			4)	inc	334	15857	4.652744E-4
			5)	ini	392	13451	3.946778E-4
			6)	ins	493	10847	3.1827152E-4
			7)	inh	497	10808	3.1712718E-4
			8)	inf	592	8964	2.6302075E-4
			9)	inu	838	5696	1.6713142E-4
			10)	inv	994	4412	1.2945644E-4
			11)	ino	1001	4345	1.2749052E-4
			12)	ing	1075	3965	1.1634061E-4
			13)	ine	1150	3486	1.0228584E-4
			14)	iní	1770	1145	3.359647E-5
			15)	inq	1985	799	2.3444174E-5
			16)	iná	2003	770	2.2593258E-5
			17)	inj	2345	416	1.2206227E-5
			18)	inz	2372	400	1.1736757E-5
			19)	inú	2497	327	9.594799E-6
			20)	inâ	2553	301	8.83191E-6
			21)	inç	2698	238	6.983371E-6
		10)	ir	0	0	0.0
			1)	ir_	186	27297	8.009457E-4
			2)	ire	278	18757	5.503659E-4
			3)	ira	338	15739	4.6181207E-4
			4)	iro	422	12599	3.696785E-4
			5)	irm	893	5179	1.5196166E-4
			6)	iri	1092	3855	1.13113E-4
			7)	irá	1239	2908	8.5326225E-5
			8)	irc	1522	1814	5.3226195E-5
			9)	irã	1814	1070	3.1395826E-5
			10)	irr	1962	833	2.4441797E-5
			11)	irl	2115	616	1.8074606E-5
			12)	irs	2295	447	1.3115827E-5
			13)	irt	2391	389	1.1413997E-5
		11)	iz	0	0	0.0
			1)	iza	224	22601	6.6315616E-4
			2)	ize	744	6745	1.9791107E-4
			3)	iz_	1270	2722	7.986864E-5
			4)	izm	1674	1364	4.0022343E-5
			5)	izo	2027	747	2.1918395E-5
			6)	izi	2142	583	1.7106324E-5
			7)	izá	2617	274	8.0396785E-6
		12)	il	0	0	0.0
			1)	ili	252	20252	5.9423206E-4
			2)	ilh	860	5457	1.6011871E-4
			3)	il_	993	4414	1.2951512E-4
			4)	ilo	1141	3561	1.04486484E-4
			5)	ila	1515	1829	5.3666325E-5
			6)	ilí	1795	1102	3.2334767E-5
			7)	ile	1835	1033	3.0310177E-5
			8)	ilu	2253	487	1.4289502E-5
			9)	ilm	2284	457	1.3409245E-5
			10)	ilâ	2666	252	7.3941574E-6
		13)	if	0	0	0.0
			1)	ifi	381	13910	4.0814574E-4
			2)	ife	826	5763	1.6909733E-4
			3)	ifí	1540	1765	5.1788444E-5
			4)	ifo	2373	400	1.1736757E-5
			5)	ifu	2472	341	1.0005586E-5
			6)	ifé	2693	239	7.0127126E-6
		14)	iç	0	0	0.0
			1)	içã	424	12567	3.687396E-4
			2)	içõ	665	7730	2.2681284E-4
			3)	iço	1109	3792	1.1126446E-4
			4)	iça	1685	1350	3.9611557E-5
		15)	ie	0	0	0.0
			1)	ien	429	12431	3.6474908E-4
			2)	ied	1049	4086	1.1989098E-4
			3)	ie_	1496	1889	5.5426837E-5
			4)	ier	2050	715	2.0979454E-5
			5)	ies	2338	420	1.2323595E-5
			6)	iem	2412	374	1.09738685E-5
			7)	iet	2460	349	1.0240321E-5
		16)	ig	0	0	0.0
			1)	iga	619	8430	2.4735217E-4
			2)	igo	631	8244	2.4189457E-4
			3)	igu	884	5309	1.5577611E-4
			4)	ign	937	4870	1.4289502E-4
			5)	igi	1039	4141	1.2150478E-4
			6)	ige	1198	3104	9.1077236E-5
			7)	igr	1542	1756	5.1524366E-5
			8)	igê	1791	1107	3.2481476E-5
		17)	iã	0	0	0.0
			1)	ião	766	6426	1.8855101E-4
		18)	ib	0	0	0.0
			1)	ibi	771	6377	1.8711326E-4
			2)	ibu	795	6056	1.7769451E-4
			3)	ibe	1081	3949	1.1587114E-4
			4)	ibr	1996	775	2.2739967E-5
			5)	iba	2560	297	8.714543E-6
		19)	ip	0	0	0.0
			1)	ipa	881	5336	1.5656835E-4
			2)	ipo	1297	2618	7.681708E-5
			3)	ipl	1868	971	2.8490978E-5
			4)	ipu	2407	377	1.1061894E-5
			5)	ipó	2465	345	1.0122953E-5
			6)	ipe	2720	232	6.8073196E-6
			7)	ipi	2764	214	6.2791655E-6
		20)	ix	0	0	0.0
			1)	ixa	1060	4027	1.18159805E-4
			2)	ixo	1777	1134	3.3273707E-5
			3)	ixe	2225	512	1.502305E-5
		21)	iu	0	0	0.0
			1)	iu_	1089	3880	1.13846545E-4
		22)	iõ	0	0	0.0
			1)	iõe	1167	3289	9.6505486E-5
		23)	iê	0	0	0.0
			1)	iên	1284	2673	7.843088E-5
		24)	iá	0	0	0.0
			1)	iár	1484	1918	5.6277753E-5
			2)	iás	1594	1569	4.6037432E-5
			3)	iál	1657	1400	4.1078652E-5
			4)	iáv	2257	480	1.4084109E-5
			5)	iám	2779	209	6.132456E-6
		25)	iq	0	0	0.0
			1)	iqu	1511	1839	5.3959742E-5
		26)	ij	0	0	0.0
			1)	ijo	2471	341	1.0005586E-5
			2)	ija	2703	237	6.954029E-6
	18)	õ	0	0	0.0
		1)	õe	0	0	0.0
			1)	ões	77	57764	0.0016949051
			2)	õe_	1579	1616	4.74165E-5
			3)	õem	2101	639	1.874947E-5
	19)	f	0	0	0.0
		1)	fo	0	0	0.0
			1)	for	124	37176	0.0010908142
			2)	foi	561	9372	2.7499223E-4
			3)	fos	1646	1432	4.2017593E-5
			4)	fon	2076	685	2.0099198E-5
			5)	fom	2130	599	1.7575794E-5
			6)	foc	2547	304	8.919936E-6
			7)	fob	2628	269	7.89297E-6
		2)	fi	0	0	0.0
			1)	fic	182	27538	8.080171E-4
			2)	fin	434	12325	3.6163884E-4
			3)	fir	944	4770	1.3996083E-4
			4)	fim	1241	2906	8.5267544E-5
			5)	fis	1439	2047	6.0062855E-5
			6)	fia	1495	1890	5.545618E-5
			7)	fiz	1788	1115	3.2716212E-5
			8)	fio	1892	931	2.7317303E-5
			9)	fix	1930	885	2.5967576E-5
			10)	fiq	1943	859	2.5204687E-5
			11)	fil	1950	854	2.5057978E-5
			12)	fig	2000	773	2.2681284E-5
			13)	fid	2705	237	6.954029E-6
		3)	fe	0	0	0.0
			1)	fer	297	17638	5.1753235E-4
			2)	fei	689	7406	2.1730606E-4
			3)	fec	891	5229	1.5342876E-4
			4)	fes	1102	3820	1.1208603E-4
			5)	fel	1202	3093	9.0754475E-5
			6)	fen	1342	2431	7.133014E-5
			7)	fez	1860	983	2.8843082E-5
			8)	feg	2208	526	1.5433836E-5
			9)	fe_	2307	440	1.2910434E-5
			10)	fed	2417	370	1.0856501E-5
			11)	feb	2452	350	1.0269663E-5
		4)	fu	0	0	0.0
			1)	fun	499	10792	3.166577E-4
			2)	fut	1082	3931	1.15342984E-4
			3)	fug	1793	1104	3.239345E-5
			4)	fus	1983	802	2.3532199E-5
			5)	fum	2563	295	8.655858E-6
			6)	fui	2700	238	6.983371E-6
		5)	fa	0	0	0.0
			1)	fac	503	10702	3.1401694E-4
			2)	faz	530	10123	2.97028E-4
			3)	fal	877	5354	1.570965E-4
			4)	fav	1090	3870	1.1355313E-4
			5)	fas	1391	2232	6.5491105E-5
			6)	faç	1554	1698	4.9822534E-5
			7)	fam	1681	1360	3.9904975E-5
			8)	far	1884	942	2.7640064E-5
			9)	fa_	2021	754	2.2123788E-5
			10)	fat	2197	538	1.578594E-5
			11)	fan	2265	472	1.3849374E-5
			12)	fab	2274	466	1.3673322E-5
		6)	fr	0	0	0.0
			1)	fra	1056	4047	1.1874665E-4
			2)	fre	1213	3018	8.855384E-5
			3)	fro	1302	2607	7.649432E-5
			4)	fri	1862	981	2.8784398E-5
			5)	fru	2103	637	1.8690786E-5
			6)	frá	2775	211	6.1911396E-6
		7)	fí	0	0	0.0
			1)	fíc	1299	2614	7.669971E-5
		8)	fl	0	0	0.0
			1)	fle	1409	2160	6.337849E-5
			2)	fli	1629	1486	4.3602053E-5
			3)	flu	1848	1013	2.9723338E-5
			4)	flo	2106	629	1.845605E-5
			5)	fla	2223	513	1.5052392E-5
		9)	fá	0	0	0.0
			1)	fác	2188	545	1.5991332E-5
		10)	fé	0	0	0.0
			1)	fér	2206	528	1.549252E-5
		11)	ft	0	0	0.0
			1)	fto	2444	353	1.0357689E-5
		12)	fó	0	0	0.0
			1)	fór	2517	320	9.389406E-6
	20)	h	0	0	0.0
		1)	ho	0	0	0.0
			1)	hor	146	32980	9.6769567E-4
			2)	ho_	465	11693	3.4309475E-4
			3)	hoj	987	4465	1.3101156E-4
			4)	hos	1216	3000	8.8025685E-5
			5)	hou	1669	1370	4.0198396E-5
			6)	hom	1670	1369	4.0169052E-5
			7)	hol	2172	556	1.6314092E-5
			8)	hoc	2314	437	1.2822407E-5
			9)	hon	2335	423	1.2411621E-5
		2)	ha	0	0	0.0
			1)	ha_	511	10458	3.0685752E-4
			2)	ham	748	6667	1.956224E-4
			3)	har	858	5476	1.6067621E-4
			4)	had	1144	3555	1.04310435E-4
			5)	hav	1258	2798	8.209862E-5
			6)	has	1489	1906	5.592565E-5
			7)	han	1842	1029	3.0192808E-5
			8)	hab	1890	932	2.7346645E-5
			9)	haj	1968	826	2.4236404E-5
		3)	há	0	0	0.0
			1)	há_	638	8116	2.381388E-4
		4)	hu	0	0	0.0
			1)	hum	841	5681	1.666913E-4
		5)	he	0	0	0.0
			1)	hec	883	5326	1.5627492E-4
			2)	he_	1137	3594	1.0545477E-4
			3)	her	1192	3123	9.1634734E-5
			4)	heg	1248	2848	8.356571E-5
			5)	hes	1465	1991	5.841971E-5
			6)	hei	1566	1657	4.8619517E-5
			7)	hem	2154	575	1.6871589E-5
			8)	heç	2388	393	1.1531364E-5
			9)	hef	2780	209	6.132456E-6
		6)	hõ	0	0	0.0
			1)	hõe	1311	2579	7.5672746E-5
		7)	hã	0	0	0.0
			1)	hã_	1557	1694	4.970517E-5
			2)	hão	2683	246	7.218106E-6
		8)	hi	0	0	0.0
			1)	his	1802	1090	3.1982665E-5
			2)	hip	2187	545	1.5991332E-5
			3)	hid	2273	466	1.3673322E-5
			4)	hia	2303	442	1.2969117E-5
			5)	him	2619	273	8.010337E-6
			6)	hin	2704	237	6.954029E-6
	21)	v	0	0	0.0
		1)	ve	0	0	0.0
			1)	ver	147	32724	9.6018414E-4
			2)	vel	218	23125	6.785313E-4
			3)	ve_	479	11364	3.3344128E-4
			4)	ven	502	10733	3.1492655E-4
			5)	vez	545	9714	2.8502717E-4
			6)	vei	643	8052	2.3626092E-4
			7)	vem	653	7982	2.34207E-4
			8)	ves	786	6199	1.818904E-4
			9)	vej	2075	687	2.015788E-5
			10)	veí	2117	615	1.8045264E-5
			11)	veu	2419	368	1.0797817E-5
			12)	veg	2446	352	1.0328346E-5
			13)	vet	2706	236	6.924687E-6
		2)	va	0	0	0.0
			1)	va_	239	21376	6.2721234E-4
			2)	vam	488	11007	3.2296623E-4
			3)	vas	543	9812	2.8790266E-4
			4)	val	813	5929	1.7396809E-4
			5)	vad	840	5683	1.6674999E-4
			6)	van	974	4571	1.341218E-4
			7)	var	1085	3912	1.14785485E-4
			8)	vaç	1224	2955	8.6705295E-5
			9)	vai	1392	2228	6.537374E-5
			10)	vag	2025	747	2.1918395E-5
			11)	vac	2046	718	2.106748E-5
			12)	vav	2185	548	1.6079357E-5
			13)	vat	2319	433	1.270504E-5
		3)	vi	0	0	0.0
			1)	vid	317	16612	4.8742755E-4
			2)	vis	469	11628	3.4118755E-4
			3)	vim	789	6168	1.809808E-4
			4)	via	804	6020	1.766382E-4
			5)	vio	1112	3760	1.1032552E-4
			6)	viç	1182	3198	9.383538E-5
			7)	vir	1212	3027	8.881791E-5
			8)	vin	1236	2919	8.5648986E-5
			9)	vit	1374	2305	6.763307E-5
			10)	viv	1490	1904	5.5866967E-5
			11)	vig	1531	1780	5.222857E-5
			12)	vil	1570	1646	4.829676E-5
			13)	viá	1721	1244	3.6501315E-5
			14)	vic	1988	790	2.3180097E-5
			15)	vie	2280	459	1.3467929E-5
			16)	viz	2357	408	1.1971492E-5
			17)	vi_	2448	351	1.0299004E-5
		4)	vo	0	0	0.0
			1)	vo_	346	15357	4.5060346E-4
			2)	vol	412	12828	3.763978E-4
			3)	vos	505	10601	3.1105342E-4
			4)	vot	803	6021	1.7666754E-4
			5)	vor	1055	4050	1.1883467E-4
			6)	voc	1544	1736	5.0937528E-5
			7)	vou	1709	1291	3.7880385E-5
			8)	von	1779	1128	3.3097655E-5
			9)	voz	2355	409	1.2000834E-5
			10)	vog	2533	308	9.037303E-6
			11)	voo	2766	212	6.2204813E-6
		5)	vé	0	0	0.0
			1)	vés	1222	2969	8.711608E-5
			2)	vém	2564	294	8.626517E-6
		6)	vr	0	0	0.0
			1)	vra	1335	2480	7.27679E-5
			2)	vre	1739	1217	3.5709087E-5
		7)	vá	0	0	0.0
			1)	vár	1438	2047	6.0062855E-5
			2)	váv	2125	603	1.7693163E-5
			3)	vál	2346	414	1.2147544E-5
		8)	vã	0	0	0.0
			1)	vão	1797	1098	3.22174E-5
		9)	ví	0	0	0.0
			1)	vít	1806	1084	3.1806612E-5
			2)	víd	2456	349	1.0240321E-5
		10)	vê	0	0	0.0
			1)	vê_	2064	704	2.0656693E-5
			2)	vêm	2616	274	8.0396785E-6
			3)	vêe	2618	273	8.010337E-6
			4)	vên	2727	229	6.7192937E-6
		11)	vu	0	0	0.0
			1)	vul	2127	601	1.7634478E-5
		12)	vó	0	0	0.0
			1)	vós	2729	228	6.689952E-6
	22)	l	0	0	0.0
		1)	la	0	0	0.0
			1)	lat	180	28061	8.233629E-4
			2)	lar	233	21784	6.391838E-4
			3)	la_	344	15464	4.5374304E-4
			4)	laç	439	12215	3.5841123E-4
			5)	lam	614	8590	2.5204686E-4
			6)	lan	823	5789	1.6986023E-4
			7)	las	825	5763	1.6909733E-4
			8)	lad	844	5635	1.6534157E-4
			9)	lab	1209	3058	8.972751E-5
			10)	lav	1275	2697	7.913509E-5
			11)	lac	1551	1710	5.017464E-5
			12)	lag	1936	873	2.5615473E-5
			13)	lau	2349	412	1.208886E-5
		2)	lo	0	0	0.0
			1)	lo_	185	27348	8.0244214E-4
			2)	los	695	7340	2.153695E-4
			3)	loc	930	4943	1.4503697E-4
			4)	lor	991	4425	1.2983788E-4
			5)	log	1021	4236	1.2429226E-4
			6)	lon	1122	3655	1.07244625E-4
			7)	lob	1414	2143	6.287968E-5
			8)	lou	1823	1059	3.1073065E-5
			9)	lom	1926	887	2.602626E-5
			10)	loq	2329	425	1.2470305E-5
		3)	li	0	0	0.0
			1)	lid	272	19144	5.617212E-4
			2)	lic	302	17432	5.114879E-4
			3)	liz	328	16179	4.747225E-4
			4)	lim	747	6678	1.9594516E-4
			5)	lis	869	5382	1.5791807E-4
			6)	lia	912	5048	1.4811788E-4
			7)	lit	953	4707	1.381123E-4
			8)	lib	966	4644	1.3626376E-4
			9)	lin	1183	3195	9.374735E-5
			10)	lig	1274	2707	7.942851E-5
			11)	liá	1561	1678	4.92357E-5
			12)	lie	1564	1664	4.882491E-5
			13)	liv	1625	1493	4.3807446E-5
			14)	lif	1801	1090	3.1982665E-5
			15)	lio	1834	1033	3.0310177E-5
			16)	li_	2491	329	9.653483E-6
			17)	liç	2509	323	9.477431E-6
			18)	liq	2519	319	9.360064E-6
		4)	lm	0	0	0.0
			1)	lme	327	16288	4.7792078E-4
			2)	lma	2482	336	9.858876E-6
		5)	lí	0	0	0.0
			1)	lít	352	15104	4.4317998E-4
			2)	líb	1902	918	2.6935859E-5
			3)	líc	2015	760	2.2299839E-5
			4)	lín	2031	742	2.1771686E-5
		6)	lh	0	0	0.0
			1)	lho	358	14884	4.3672475E-4
			2)	lhe	611	8689	2.549517E-4
